2025-09-29 16:27:24 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:24:31 | WARNING  | app.services.trading_bot | _process_user_trading | ❌ [User 1] TRADE REJECTED: Signal confidence too low: 55%
2025-09-29 23:24:31 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #3 completed in 17.03s
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #4 at 23:25:31
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #4 STATS:
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:25:31 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:25:58 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 65.0% | The market presents conflicting signals for a very conservative scalping strategy. While the SMA20 trend is clearly upward and price is above it with strong volume, the MACD shows a weak bearish crossover (negative histogram). This indicates a potential temporary loss of bullish momentum. Prudence suggests waiting for clearer bullish confirmation from MACD or a stronger reassertion of momentum to align all indicators before entering a trade for a quick profit.
2025-09-29 23:25:58 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #4 completed in 27.35s
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #5 at 23:26:58
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #5 STATS:
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:26:58 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:27:11 | INFO     | app.services.trading_bot | _process_user_trading | 🟢 [User 1] AI SIGNAL: BUY | Confidence: 65.0% | Strong bullish momentum indicated by MACD trend, positive histogram, and upward-trending SMA20 with price above it. RSI at 64 is not overbought, allowing for potential upside. Price is in the upper Bollinger Band half. Volume ratio is low, which adds caution, but overall short-term indicators suggest a quick bullish scalp is feasible.
2025-09-29 23:27:11 | INFO     | app.services.trading_bot | _process_user_trading | 🎯 [User 1] TRADE SIGNAL DETECTED: BUY
2025-09-29 23:27:12 | INFO     | app.services.trading_bot | _process_user_trading | 💰 [User 1] Available USDT balance: $10000.00
2025-09-29 23:27:12 | WARNING  | app.services.trading_bot | _process_user_trading | ❌ [User 1] TRADE REJECTED: Calculated position size is zero
2025-09-29 23:27:12 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #5 completed in 14.27s
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #6 at 23:28:12
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #6 STATS:
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:28:12 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:28:39 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 75.0% | Strong bullish indicators (MACD bullish cross, price above upward SMA20, RSI at 62, Bollinger Bands in upper half with potential squeeze) suggest upward momentum. However, the extremely low volume ratio (0.0066) presents significant risk for a very conservative scalping strategy. Lack of strong volume confirmation can lead to choppy price action, increased slippage, and reduced reliability of signals. It is prudent to wait for higher volume or clearer price action before entering a position.
2025-09-29 23:28:39 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #6 completed in 26.49s
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #7 at 23:29:39
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #7 STATS:
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:29:39 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:29:51 | INFO     | app.services.trading_bot | _process_user_trading | 🟢 [User 1] AI SIGNAL: BUY | Confidence: 88.0% | Strong bullish momentum confirmed across multiple indicators. Price is well above an upward-trending SMA20, and MACD shows a clear bullish cross with a positive histogram. RSI is strong at 65, indicating buying pressure but not yet overbought, allowing room for a quick scalp. Price is in the upper half of Bollinger Bands, reinforcing the upward trend. High volume ratio suggests conviction in the move.
2025-09-29 23:29:51 | INFO     | app.services.trading_bot | _process_user_trading | 🎯 [User 1] TRADE SIGNAL DETECTED: BUY
2025-09-29 23:29:52 | INFO     | app.services.trading_bot | _process_user_trading | 💰 [User 1] Available USDT balance: $10000.00
2025-09-29 23:29:52 | WARNING  | app.services.trading_bot | _process_user_trading | ❌ [User 1] TRADE REJECTED: Calculated position size is zero
2025-09-29 23:29:52 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #7 completed in 13.26s
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #8 at 23:30:52
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #8 STATS:
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:30:52 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:31:15 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 85.0% | Conflicting short-term indicators. MACD shows a bearish cross with negative histogram, and SMA20 trend is down, suggesting downward momentum. However, RSI at 62.5 is strong, and price is significantly above SMA20. This lack of clear, immediate directional conviction, coupled with a very conservative risk tolerance, warrants a hold decision to await clearer market signals.
2025-09-29 23:31:15 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #8 completed in 23.25s
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #9 at 23:32:15
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #9 STATS:
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:32:15 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:32:30 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 90.0% | Market exhibits very low volume and a Bollinger Band squeeze, indicating low volatility and potential for significant slippage, unsuitable for conservative 1-minute scalping. MACD shows bearish momentum, conflicting with the bullish SMA20 trend. RSI is neutral. Await clearer signals and higher liquidity.
2025-09-29 23:32:30 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #9 completed in 14.49s
